            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2434317.500000000, A.D. 1952-Nov-01 00:00:00.0000, -4.025474320384996E+03,  7.821482654405643E+02, -4.873277343710940E+03,
2434347.500000000, A.D. 1952-Dec-01 00:00:00.0000, -4.809486985796623E+03, -1.367675758511275E+03, -3.945038584725202E+03,
2434378.500000000, A.D. 1953-Jan-01 00:00:00.0000, -4.298977914727745E+03, -3.658748747792186E+03, -2.949131731738898E+03,
2434409.500000000, A.D. 1953-Feb-01 00:00:00.0000, -2.589422230566560E+03, -5.391305792457770E+03, -2.189462455945772E+03,
2434437.500000000, A.D. 1953-Mar-01 00:00:00.0000, -4.047604250163710E+02, -6.070507060951122E+03, -1.884182714924488E+03,
2434468.500000000, A.D. 1953-Apr-01 00:00:00.0000,  2.104266255846881E+03, -5.649485616736826E+03, -2.054362984656065E+03,
2434498.500000000, A.D. 1953-May-01 00:00:00.0000,  3.987104649285697E+03, -4.180199226200686E+03, -2.682156301719318E+03,
2434529.500000000, A.D. 1953-Jun-01 00:00:00.0000,  4.843320365712422E+03, -1.975119607419782E+03, -3.634031074908177E+03,
2434559.500000000, A.D. 1953-Jul-01 00:00:00.0000,  4.395849600263457E+03,  2.522181177611608E+02, -4.601947826179009E+03,
2434590.500000000, A.D. 1953-Aug-01 00:00:00.0000,  2.739852173207158E+03,  2.028142724808969E+03, -5.380044482967920E+03,
2434621.500000000, A.D. 1953-Sep-01 00:00:00.0000,  3.281641448675925E+02,  2.783390106870475E+03, -5.719272618868237E+03,
2434651.500000000, A.D. 1953-Oct-01 00:00:00.0000, -2.094945030170391E+03,  2.342310735377998E+03, -5.539839097070819E+03,
2434682.500000000, A.D. 1953-Nov-01 00:00:00.0000, -4.014170433366777E+03,  7.987107288092520E+02, -4.879910694419114E+03,
2434712.500000000, A.D. 1953-Dec-01 00:00:00.0000, -4.808488027617898E+03, -1.347924659922744E+03, -3.953046101598687E+03,
2434743.500000000, A.D. 1954-Jan-01 00:00:00.0000, -4.308981291480198E+03, -3.641090432276764E+03, -2.956378219307090E+03,
2434774.500000000, A.D. 1954-Feb-01 00:00:00.0000, -2.607773585166959E+03, -5.380629583390348E+03, -2.193940221789818E+03,
2434802.500000000, A.D. 1954-Mar-01 00:00:00.0000, -4.264096611414350E+02, -6.068750620154633E+03, -1.885065567346423E+03,
2434833.500000000, A.D. 1954-Apr-01 00:00:00.0000,  2.084591929670789E+03, -5.657969785890326E+03, -2.051069445591901E+03,
2434863.500000000, A.D. 1954-May-01 00:00:00.0000,  3.974452567975900E+03, -4.196361872584751E+03, -2.675687818330805E+03,
2434894.500000000, A.D. 1954-Jun-01 00:00:00.0000,  4.841239880065614E+03, -1.994762435243880E+03, -3.626065461700780E+03,
2434924.500000000, A.D. 1954-Jul-01 00:00:00.0000,  4.404465471512503E+03,  2.344135016577425E+02, -4.594645329340642E+03,
2434955.500000000, A.D. 1954-Aug-01 00:00:00.0000,  2.757019022098323E+03,  2.017099151039678E+03, -5.375424504967037E+03,
2434986.500000000, A.D. 1954-Sep-01 00:00:00.0000,  3.490045446175434E+02,  2.782187703650673E+03, -5.718623863433262E+03,
2435016.500000000, A.D. 1954-Oct-01 00:00:00.0000, -2.076173513953500E+03,  2.350997904151761E+03, -5.543225042930250E+03,
2435047.500000000, A.D. 1954-Nov-01 00:00:00.0000, -4.002774042630117E+03,  8.152293762295369E+02, -4.886535839397482E+03,
2435077.500000000, A.D. 1954-Dec-01 00:00:00.0000, -4.807383512641062E+03, -1.328172934350478E+03, -3.961067015436978E+03,
2435108.500000000, A.D. 1955-Jan-01 00:00:00.0000, -4.318892863001637E+03, -3.623389493531065E+03, -2.963653909959681E+03,
2435139.500000000, A.D. 1955-Feb-01 00:00:00.0000, -2.626063930746891E+03, -5.369877733016458E+03, -2.198461472489638E+03,
2435167.500000000, A.D. 1955-Mar-01 00:00:00.0000, -4.480442385035352E+02, -6.066904093448431E+03, -1.885991135498666E+03,
2435198.500000000, A.D. 1955-Apr-01 00:00:00.0000,  2.064880655138506E+03, -5.666370988427187E+03, -2.047813268704585E+03,
2435228.500000000, A.D. 1955-May-01 00:00:00.0000,  3.961724603208486E+03, -4.212475987341626E+03, -2.669235041419139E+03,
2435259.500000000, A.D. 1955-Jun-01 00:00:00.0000,  4.839075990908403E+03, -2.014410310847029E+03, -3.618083212932521E+03,
2435289.500000000, A.D. 1955-Jul-01 00:00:00.0000,  4.413024839361113E+03,  2.165596279413530E+02, -4.587302603563973E+03,
2435320.500000000, A.D. 1955-Aug-01 00:00:00.0000,  2.774176682203314E+03,  2.005984050908812E+03, -5.370754435398808E+03,
2435351.500000000, A.D. 1955-Sep-01 00:00:00.0000,  3.698843673616352E+02,  2.780908559568324E+03, -5.717933597029454E+03,
2435381.500000000, A.D. 1955-Oct-01 00:00:00.0000, -2.057316657259174E+03,  2.359623328527871E+03, -5.546589709106674E+03,
2435412.500000000, A.D. 1955-Nov-01 00:00:00.0000, -3.991259783064162E+03,  8.317261917279802E+02, -4.893169562566311E+03,
2435442.500000000, A.D. 1955-Dec-01 00:00:00.0000, -4.806163432878352E+03, -1.308388465151902E+03, -3.969123853277636E+03,
2435473.500000000, A.D. 1956-Jan-01 00:00:00.0000, -4.328729249786153E+03, -3.605607261016816E+03, -2.970981461282739E+03,
2435504.500000000, A.D. 1956-Feb-01 00:00:00.0000, -2.644337740760209E+03, -5.359026666129888E+03, -2.203030319000864E+03,
2435533.500000000, A.D. 1956-Mar-01 00:00:00.0000, -3.868373763924544E+02, -6.071862021667199E+03, -1.883581672239994E+03,
2435564.500000000, A.D. 1956-Apr-01 00:00:00.0000,  2.120360270140013E+03, -5.641990917410226E+03, -2.058407708547893E+03,
2435594.500000000, A.D. 1956-May-01 00:00:00.0000,  3.996835643534347E+03, -4.166069921349777E+03, -2.689646395148462E+03,
2435625.500000000, A.D. 1956-Jun-01 00:00:00.0000,  4.843515446949423E+03, -1.957975781577281E+03, -3.643037254250393E+03,
2435655.500000000, A.D. 1956-Jul-01 00:00:00.0000,  4.386420403990419E+03,  2.677866896335438E+02, -4.610058330460552E+03,
2435686.500000000, A.D. 1956-Aug-01 00:00:00.0000,  2.722755433309938E+03,  2.037881883849952E+03, -5.385041481715296E+03,
2435717.500000000, A.D. 1956-Sep-01 00:00:00.0000,  3.078163770198248E+02,  2.784639544166862E+03, -5.719795727911762E+03,
2435747.500000000, A.D. 1956-Oct-01 00:00:00.0000, -2.113374183267828E+03,  2.335039121401836E+03, -5.535907635154064E+03,
2435778.500000000, A.D. 1956-Nov-01 00:00:00.0000, -4.025928247725865E+03,  7.847011897814973E+02, -4.872491895206757E+03,
2435808.500000000, A.D. 1956-Dec-01 00:00:00.0000, -4.810989039008223E+03, -1.364716048396010E+03, -3.944231998213364E+03,
2435839.500000000, A.D. 1957-Jan-01 00:00:00.0000, -4.301608270912850E+03, -3.656124444023363E+03, -2.948550799183575E+03,
2435870.500000000, A.D. 1957-Feb-01 00:00:00.0000, -2.592916338898291E+03, -5.389696389801441E+03, -2.189289648989526E+03,
2435898.500000000, A.D. 1957-Mar-01 00:00:00.0000, -4.085992057042818E+02, -6.070170651481341E+03, -1.884437962080343E+03,
2435929.500000000, A.D. 1957-Apr-01 00:00:00.0000,  2.100632193599865E+03, -5.650593996409354E+03, -2.055033663201520E+03,
2435959.500000000, A.D. 1957-May-01 00:00:00.0000,  3.984209982149528E+03, -4.182374060060760E+03, -2.683067185481575E+03,
2435990.500000000, A.D. 1957-Jun-01 00:00:00.0000,  4.841549067163190E+03, -1.977751754222369E+03, -3.634959712412048E+03,
2436020.500000000, A.D. 1957-Jul-01 00:00:00.0000,  4.395225344680751E+03,  2.498897112710774E+02, -4.602671048816537E+03,
2436051.500000000, A.D. 1957-Aug-01 00:00:00.0000,  2.740155922286902E+03,  2.026818918258696E+03, -5.380388654742495E+03,
2436082.500000000, A.D. 1957-Sep-01 00:00:00.0000,  3.288781765379669E+02,  2.783502057659634E+03, -5.719177119301233E+03,
2436112.500000000, A.D. 1957-Oct-01 00:00:00.0000, -2.094443286651929E+03,  2.343850650337367E+03, -5.539377485769394E+03,
2436143.500000000, A.D. 1957-Nov-01 00:00:00.0000, -4.014465763386722E+03,  8.013647414542916E+02, -4.879232590037785E+03,
2436173.500000000, A.D. 1957-Dec-01 00:00:00.0000, -4.809910792843415E+03, -1.344836230027290E+03, -3.952367032707301E+03,
2436204.500000000, A.D. 1958-Jan-01 00:00:00.0000, -4.311622492232425E+03, -3.638344938369693E+03, -2.955907487701904E+03,
2436235.500000000, A.D. 1958-Feb-01 00:00:00.0000, -2.611349950300608E+03, -5.378940609373582E+03, -2.193827896584839E+03,
2436263.500000000, A.D. 1958-Mar-01 00:00:00.0000, -4.303635874103365E+02, -6.068393006546495E+03, -1.885318270920318E+03,
2436294.500000000, A.D. 1958-Apr-01 00:00:00.0000,  2.080852375034419E+03, -5.659128491740743E+03, -2.051669951336923E+03,
2436324.500000000, A.D. 1958-May-01 00:00:00.0000,  3.971504966663234E+03, -4.198646850079896E+03, -2.676479854215330E+03,
2436355.500000000, A.D. 1958-Jun-01 00:00:00.0000,  4.839501221780987E+03, -1.997540021544901E+03, -3.626857216467699E+03,
2436385.500000000, A.D. 1958-Jul-01 00:00:00.0000,  4.403962883660309E+03,  2.319417102041509E+02, -4.595252489727527E+03,
2436416.500000000, A.D. 1958-Aug-01 00:00:00.0000,  2.757515126927332E+03,  2.015669590975678E+03, -5.375706270502507E+03,
2436447.500000000, A.D. 1958-Sep-01 00:00:00.0000,  3.499403250605541E+02,  2.782251904620602E+03, -5.718535441008356E+03,
2436477.500000000, A.D. 1958-Oct-01 00:00:00.0000, -2.075464844819587E+03,  2.352549969226989E+03, -5.542831929812162E+03,
2436508.500000000, A.D. 1958-Nov-01 00:00:00.0000, -4.002916113478864E+03,  8.179459981706616E+02, -4.885965453670846E+03,
2436538.500000000, A.D. 1958-Dec-01 00:00:00.0000, -4.808728054778067E+03, -1.324996047630512E+03, -3.960498889141486E+03,
2436569.500000000, A.D. 1959-Jan-01 00:00:00.0000, -4.321534899186782E+03, -3.620559855284459E+03, -2.963260692438370E+03,
2436600.500000000, A.D. 1959-Feb-01 00:00:00.0000, -2.629697206289748E+03, -5.368138348170967E+03, -2.198366384401209E+03,
2436628.500000000, A.D. 1959-Mar-01 00:00:00.0000, -4.520748090854993E+02, -6.066539555642134E+03, -1.886201916221259E+03,
2436659.500000000, A.D. 1959-Apr-01 00:00:00.0000,  2.061079294817855E+03, -5.667572474142216E+03, -2.048317815368426E+03,
2436689.500000000, A.D. 1959-May-01 00:00:00.0000,  3.958755220468678E+03, -4.214841575590749E+03, -2.669906192925282E+03,
2436720.500000000, A.D. 1959-Jun-01 00:00:00.0000,  4.837367892227443E+03, -2.017291558188013E+03, -3.618761960456573E+03,
2436750.500000000, A.D. 1959-Jul-01 00:00:00.0000,  4.412600725190128E+03,  2.139791710614588E+02, -4.587831648648466E+03,
2436781.500000000, A.D. 1959-Aug-01 00:00:00.0000,  2.774784831526776E+03,  2.004457080851111E+03, -5.371010373448542E+03,
2436812.500000000, A.D. 1959-Sep-01 00:00:00.0000,  3.709403272896978E+02,  2.780896576026002E+03, -5.717871018917281E+03,
2436842.500000000, A.D. 1959-Oct-01 00:00:00.0000, -2.056501185613259E+03,  2.361117668580253E+03, -5.546256188694000E+03,
2436873.500000000, A.D. 1959-Nov-01 00:00:00.0000, -3.991319163633790E+03,  8.343970452838689E+02, -4.892666388255827E+03,
2436903.500000000, A.D. 1959-Dec-01 00:00:00.0000, -4.807447273042968E+03, -1.305249109144560E+03, -3.968602646011083E+03,
2436934.500000000, A.D. 1960-Jan-01 00:00:00.0000, -4.331325886047770E+03, -3.602807020173988E+03, -2.970594069571711E+03,
2436965.500000000, A.D. 1960-Feb-01 00:00:00.0000, -2.647931908948753E+03, -5.357308592818780E+03, -2.202891901301140E+03,
2436994.500000000, A.D. 1960-Mar-01 00:00:00.0000, -3.908298717136469E+02, -6.071562524834030E+03, -1.883722909651100E+03,
2437025.500000000, A.D. 1960-Apr-01 00:00:00.0000,  2.116623922131766E+03, -5.643242886757118E+03, -2.058821112982334E+03,
2437055.500000000, A.D. 1960-May-01 00:00:00.0000,  3.993946573436519E+03, -4.168462466701256E+03, -2.690231015019838E+03,
2437086.500000000, A.D. 1960-Jun-01 00:00:00.0000,  4.841881368784319E+03, -1.960861146677984E+03, -3.643657483354478E+03,
2437116.500000000, A.D. 1960-Jul-01 00:00:00.0000,  4.386042847095711E+03,  2.652093271686620E+02, -4.610566520305328E+03,
2437147.500000000, A.D. 1960-Aug-01 00:00:00.0000,  2.723370329257392E+03,  2.036342561688610E+03, -5.385312850996962E+03,
2437178.500000000, A.D. 1960-Sep-01 00:00:00.0000,  3.088429319693136E+02,  2.784580708616156E+03, -5.719769034018107E+03,
2437208.500000000, A.D. 1960-Oct-01 00:00:00.0000, -2.112607842999607E+03,  2.336442054360408E+03, -5.535608196959911E+03,
2437239.500000000, A.D. 1960-Nov-01 00:00:00.0000, -4.026030796307273E+03,  7.872352016409911E+02, -4.871998383252992E+03,
2437269.500000000, A.D. 1960-Dec-01 00:00:00.0000, -4.812281415705812E+03, -1.361742345747215E+03, -3.943683156871053E+03,
2437300.500000000, A.D. 1961-Jan-01 00:00:00.0000, -4.304156610938350E+03, -3.653490387560077E+03, -2.948096901131117E+03,
2437331.500000000, A.D. 1961-Feb-01 00:00:00.0000, -2.596404562771493E+03, -5.388110508649094E+03, -2.189059152910597E+03,
2437359.500000000, A.D. 1961-Mar-01 00:00:00.0000, -4.124456807960879E+02, -6.069900028864393E+03, -1.884471724893149E+03,
2437390.500000000, A.D. 1961-Apr-01 00:00:00.0000,  2.097027211718418E+03, -5.651815354881477E+03, -2.055356793740577E+03,
2437420.500000000, A.D. 1961-May-01 00:00:00.0000,  3.981408724941493E+03, -4.184700452295483E+03, -2.683597989911085E+03,
2437451.500000000, A.D. 1961-Jun-01 00:00:00.0000,  4.839936600562132E+03, -1.980567453548274E+03, -3.635573922563184E+03,
2437481.500000000, A.D. 1961-Jul-01 00:00:00.0000,  4.394798803306813E+03,  2.473487261323653E+02, -4.603215568281676E+03,
2437512.500000000, A.D. 1961-Aug-01 00:00:00.0000,  2.740663433147542E+03,  2.025249063693882E+03, -5.380721295342481E+03,
2437543.500000000, A.D. 1961-Sep-01 00:00:00.0000,  3.297743958244544E+02,  2.783331500139224E+03, -5.719208519553075E+03,
2437573.500000000, A.D. 1961-Oct-01 00:00:00.0000, -2.093789480538008E+03,  2.345074697063432E+03, -5.539106584849071E+03,
2437604.500000000, A.D. 1961-Nov-01 00:00:00.0000, -4.014627846568032E+03,  8.036818842009714E+02, -4.878718086188705E+03,
2437634.500000000, A.D. 1961-Dec-01 00:00:00.0000, -4.811191972170125E+03, -1.342078941253148E+03, -3.951744855669159E+03,
2437665.500000000, A.D. 1962-Jan-01 00:00:00.0000, -4.314085267062907E+03, -3.635888334678984E+03, -2.955336834980596E+03,
2437696.500000000, A.D. 1962-Feb-01 00:00:00.0000, -2.614814829740696E+03, -5.377393281812016E+03, -2.193494103212545E+03,
2437724.500000000, A.D. 1962-Mar-01 00:00:00.0000, -4.341982693042725E+02, -6.068146129635068E+03, -1.885233644476247E+03,
2437755.500000000, A.D. 1962-Apr-01 00:00:00.0000,  2.077240843484889E+03, -5.660378395333895E+03, -2.051881668550249E+03,
2437785.500000000, A.D. 1962-May-01 00:00:00.0000,  3.968685208437811E+03, -4.201030703199865E+03, -2.676921782390377E+03,
2437816.500000000, A.D. 1962-Jun-01 00:00:00.0000,  4.837876702626371E+03, -2.000453559123079E+03, -3.627418648283358E+03,
2437846.500000000, A.D. 1962-Jul-01 00:00:00.0000,  4.403542953253387E+03,  2.292788457333013E+02, -4.595788523386244E+03,
2437877.500000000, A.D. 1962-Aug-01 00:00:00.0000,  2.758045762059697E+03,  2.013972147886934E+03, -5.376070241715348E+03,
2437908.500000000, A.D. 1962-Sep-01 00:00:00.0000,  3.508689882422453E+02,  2.781962683788472E+03, -5.718619244278761E+03,
2437938.500000000, A.D. 1962-Oct-01 00:00:00.0000, -2.074773993623596E+03,  2.353679586003516E+03, -5.542611005992628E+03,
2437969.500000000, A.D. 1962-Nov-01 00:00:00.0000, -4.003047298974855E+03,  8.202106804846214E+02, -4.885478302451681E+03,
2437999.500000000, A.D. 1962-Dec-01 00:00:00.0000, -4.810004080036097E+03, -1.322245932827163E+03, -3.959868422699827E+03,
2438030.500000000, A.D. 1963-Jan-01 00:00:00.0000, -4.324037132346286E+03, -3.618081176586846E+03, -2.962637838085434E+03,
2438061.500000000, A.D. 1963-Feb-01 00:00:00.0000, -2.633128322374468E+03, -5.366643284843900E+03, -2.197909591654394E+03,
2438089.500000000, A.D. 1963-Mar-01 00:00:00.0000, -4.558776773121723E+02, -6.066318590193651E+03, -1.885997292558093E+03,
2438120.500000000, A.D. 1963-Apr-01 00:00:00.0000,  2.057482602202162E+03, -5.668836173178683E+03, -2.048436785754777E+03,
2438150.500000000, A.D. 1963-May-01 00:00:00.0000,  3.955925472191275E+03, -4.217249694799400E+03, -2.670297764692108E+03,
2438181.500000000, A.D. 1963-Jun-01 00:00:00.0000,  4.835711389823734E+03, -2.020259260714848E+03, -3.619320289192708E+03,
2438211.500000000, A.D. 1963-Jul-01 00:00:00.0000,  4.412142520700559E+03,  2.112248728512106E+02, -4.588399929392837E+03,
2438242.500000000, A.D. 1963-Aug-01 00:00:00.0000,  2.775285906177738E+03,  2.002645459027452E+03, -5.371427257847305E+03,
2438273.500000000, A.D. 1963-Sep-01 00:00:00.0000,  3.718530104915558E+02,  2.780494178964880E+03, -5.718007427528217E+03,
2438303.500000000, A.D. 1963-Oct-01 00:00:00.0000, -2.055816509718490E+03,  2.362155238285568E+03, -5.546068210051695E+03,
2438334.500000000, A.D. 1963-Nov-01 00:00:00.0000, -3.991455133539339E+03,  8.366055710077519E+02, -4.892178299841324E+03,
2438364.500000000, A.D. 1963-Dec-01 00:00:00.0000, -4.808740698891277E+03, -1.302517502157904E+03, -3.967933029845142E+03,
2438395.500000000, A.D. 1964-Jan-01 00:00:00.0000, -4.333872248599740E+03, -3.600318354515370E+03, -2.969897399051668E+03,
2438426.500000000, A.D. 1964-Feb-01 00:00:00.0000, -2.651444812761486E+03, -5.355798253844494E+03, -2.202338972759091E+03,
2438455.500000000, A.D. 1964-Mar-01 00:00:00.0000, -3.947463783735751E+02, -6.071400852893275E+03, -1.883427317998978E+03,
2438486.500000000, A.D. 1964-Apr-01 00:00:00.0000,  2.112926065927189E+03, -5.644614638888792E+03, -2.058859028759598E+03,
2438516.500000000, A.D. 1964-May-01 00:00:00.0000,  3.991051043009147E+03, -4.171019255738062E+03, -2.690565260738896E+03,
2438547.500000000, A.D. 1964-Jun-01 00:00:00.0000,  4.840208445549210E+03, -1.964000677362429E+03, -3.644189213651110E+03,
2438577.500000000, A.D. 1964-Jul-01 00:00:00.0000,  4.385618679963637E+03,  2.622911197000617E+02, -4.611136914516589E+03,
2438608.500000000, A.D. 1964-Aug-01 00:00:00.0000,  2.723947543070208E+03,  2.034405508948205E+03, -5.385753010461958E+03,
2438639.500000000, A.D. 1964-Sep-01 00:00:00.0000,  3.098464250280878E+02,  2.784122082942223E+03, -5.719938015582674E+03,
2438669.500000000, A.D. 1964-Oct-01 00:00:00.0000, -2.111854097263508E+03,  2.337500164923507E+03, -5.535449099467087E+03,
2438700.500000000, A.D. 1964-Nov-01 00:00:00.0000, -4.026156135696880E+03,  7.895278522487488E+02, -4.871523788656988E+03,
2438730.500000000, A.D. 1964-Dec-01 00:00:00.0000, -4.813640933678619E+03, -1.358900183623756E+03, -3.943004277768164E+03,
2438761.500000000, A.D. 1965-Jan-01 00:00:00.0000, -4.306845340083393E+03, -3.650909707012254E+03, -2.947367131828464E+03,
2438792.500000000, A.D. 1965-Feb-01 00:00:00.0000, -2.600109823298694E+03, -5.386569390528013E+03, -2.188453926805262E+03,
2438820.500000000, A.D. 1965-Mar-01 00:00:00.0000, -4.165626585717136E+02, -6.069732864289059E+03, -1.884104559091689E+03,
2438851.500000000, A.D. 1965-Apr-01 00:00:00.0000,  2.093133368049831E+03, -5.653270935915419E+03, -2.055322823944565E+03,
2438881.500000000, A.D. 1965-May-01 00:00:00.0000,  3.978363708630406E+03, -4.187419439857880E+03, -2.683872597291071E+03,
2438912.500000000, A.D. 1965-Jun-01 00:00:00.0000,  4.838193243983444E+03, -1.983912932530079E+03, -3.636070281492088E+03,
2438942.500000000, A.D. 1965-Jul-01 00:00:00.0000,  4.394386137330479E+03,  2.442231179333121E+02, -4.603776387558559E+03,
2438973.500000000, A.D. 1965-Aug-01 00:00:00.0000,  2.741324318102136E+03,  2.023150084605217E+03, -5.381174239892334E+03,
2439004.500000000, A.D. 1965-Sep-01 00:00:00.0000,  3.309035181080706E+02,  2.782795689146407E+03, -5.719404033298309E+03,
2439034.500000000, A.D. 1965-Oct-01 00:00:00.0000, -2.092914718213270E+03,  2.346157942217960E+03, -5.538978459462624E+03,
2439065.500000000, A.D. 1965-Nov-01 00:00:00.0000, -4.014690164851731E+03,  8.060948254191676E+02, -4.878268698484360E+03,
2439095.500000000, A.D. 1965-Dec-01 00:00:00.0000, -4.812579255203706E+03, -1.339063808442862E+03, -3.951078398518373E+03,
2439126.500000000, A.D. 1966-Jan-01 00:00:00.0000, -4.316904714067164E+03, -3.633139502949754E+03, -2.954600230777052E+03,
2439157.500000000, A.D. 1966-Feb-01 00:00:00.0000, -2.618617571154160E+03, -5.375810973145166E+03, -2.192836035592221E+03,
2439185.500000000, A.D. 1966-Mar-01 00:00:00.0000, -4.384233705677872E+02, -6.067969139372139E+03, -1.884825443828792E+03,
2439216.500000000, A.D. 1966-Apr-01 00:00:00.0000,  2.073247331511300E+03, -5.661859865223582E+03, -2.051833290228218E+03,
2439246.500000000, A.D. 1966-May-01 00:00:00.0000,  3.965555464089196E+03, -4.203800515805637E+03, -2.677211714915664E+03,
2439277.500000000, A.D. 1966-Jun-01 00:00:00.0000,  4.836064633565435E+03, -2.003863760075851E+03, -3.627952642051624E+03,
2439307.500000000, A.D. 1966-Jul-01 00:00:00.0000,  4.403076263946227E+03,  2.260869931431853E+02, -4.596393756777357E+03,
2439338.500000000, A.D. 1966-Aug-01 00:00:00.0000,  2.758665453020960E+03,  2.011820289903179E+03, -5.376557962244955E+03,
2439369.500000000, A.D. 1966-Sep-01 00:00:00.0000,  3.519675062540846E+02,  2.781394303678378E+03, -5.718828208990356E+03,
2439399.500000000, A.D. 1966-Oct-01 00:00:00.0000, -2.073926141068650E+03,  2.354757179673780E+03, -5.542470610486263E+03,
2439430.500000000, A.D. 1966-Nov-01 00:00:00.0000, -4.003139634571045E+03,  8.226448297248446E+02, -4.884993350270854E+03,
2439460.500000000, A.D. 1966-Dec-01 00:00:00.0000, -4.811430690664183E+03, -1.319193190365610E+03, -3.959153383914906E+03,
2439491.500000000, A.D. 1967-Jan-01 00:00:00.0000, -4.326906415328841E+03, -3.615290670784236E+03, -2.961855114731925E+03,
2439522.500000000, A.D. 1967-Feb-01 00:00:00.0000, -2.637106908146679E+03, -5.364957991436480E+03, -2.197253828546896E+03,
2439550.500000000, A.D. 1967-Mar-01 00:00:00.0000, -4.603114582152978E+02, -6.066109067597410E+03, -1.885594236145532E+03,
2439581.500000000, A.D. 1967-Apr-01 00:00:00.0000,  2.053288608971282E+03, -5.670371924974133E+03, -2.048394396270161E+03,
2439611.500000000, A.D. 1967-May-01 00:00:00.0000,  3.952643137465834E+03, -4.220138721688468E+03, -2.670594106090807E+03,
2439642.500000000, A.D. 1967-Jun-01 00:00:00.0000,  4.833819912962588E+03, -2.023818134021642E+03, -3.619858656272171E+03,
2439672.500000000, A.D. 1967-Jul-01 00:00:00.0000,  4.411669855065196E+03,  2.079036714384204E+02, -4.589006061801241E+03,
2439703.500000000, A.D. 1967-Aug-01 00:00:00.0000,  2.775957548514551E+03,  2.000419842454555E+03, -5.371909495207105E+03,
2439734.500000000, A.D. 1967-Sep-01 00:00:00.0000,  3.730248641269584E+02,  2.779930935432361E+03, -5.718204956706806E+03,
2439764.500000000, A.D. 1967-Oct-01 00:00:00.0000, -2.054911619888500E+03,  2.363307880595419E+03, -5.545912510840743E+03,
2439795.500000000, A.D. 1967-Nov-01 00:00:00.0000, -3.991530546542063E+03,  8.391619905574828E+02, -4.891678907242614E+03,
2439825.500000000, A.D. 1967-Dec-01 00:00:00.0000, -4.810199161884491E+03, -1.299323026893587E+03, -3.967212519733079E+03,
2439856.500000000, A.D. 1968-Jan-01 00:00:00.0000, -4.336826269620682E+03, -3.597394927170530E+03, -2.969127671056400E+03,
2439887.500000000, A.D. 1968-Feb-01 00:00:00.0000, -2.655548573691403E+03, -5.354022177915976E+03, -2.201712917954219E+03,
2439916.500000000, A.D. 1968-Mar-01 00:00:00.0000, -3.993251964288293E+02, -6.071209538651020E+03, -1.883078757574151E+03,
2439947.500000000, A.D. 1968-Apr-01 00:00:00.0000,  2.108619863576857E+03, -5.646216886976496E+03, -2.058880428312348E+03,
2439977.500000000, A.D. 1968-May-01 00:00:00.0000,  3.987700743675053E+03, -4.173993255837348E+03, -2.690920764544145E+03,
2440008.500000000, A.D. 1968-Jun-01 00:00:00.0000,  4.838298154999174E+03, -1.967624538747051E+03, -3.644771065483967E+03,
2440038.500000000, A.D. 1968-Jul-01 00:00:00.0000,  4.385162062479905E+03,  2.589484589980723E+02, -4.611760061333048E+03,
2440069.500000000, A.D. 1968-Aug-01 00:00:00.0000,  2.724650869538256E+03,  2.032219839822486E+03, -5.386222390849952E+03,
2440100.500000000, A.D. 1968-Sep-01 00:00:00.0000,  3.110441943112357E+02,  2.783658062565046E+03, -5.720098843712318E+03,
2440130.500000000, A.D. 1968-Oct-01 00:00:00.0000, -2.110950549785380E+03,  2.338792444154000E+03, -5.535247886180532E+03,
2440161.500000000, A.D. 1968-Nov-01 00:00:00.0000, -4.026274908831676E+03,  7.922353433627970E+02, -4.870986039928300E+03,
2440191.500000000, A.D. 1968-Dec-01 00:00:00.0000, -4.815179500028865E+03, -1.355576626585574E+03, -3.942269634854235E+03,
2440222.500000000, A.D. 1969-Jan-01 00:00:00.0000, -4.309904496400456E+03, -3.647901773513441E+03, -2.946619650487946E+03,
2440253.500000000, A.D. 1969-Feb-01 00:00:00.0000, -2.604330569394904E+03, -5.384759251674625E+03, -2.187889752422822E+03,
2440281.500000000, A.D. 1969-Mar-01 00:00:00.0000, -4.212497036181831E+02, -6.069493838220078E+03, -1.883832454584846E+03,
2440312.500000000, A.D. 1969-Apr-01 00:00:00.0000,  2.088712075164115E+03, -5.654868206838668E+03, -2.055426698349016E+03,
2440342.500000000, A.D. 1969-May-01 00:00:00.0000,  3.974915968291449E+03, -4.190419643057214E+03, -2.684298370531675E+03,
2440373.500000000, A.D. 1969-Jun-01 00:00:00.0000,  4.836220543011648E+03, -1.987577503276628E+03, -3.636693279582133E+03,
2440403.500000000, A.D. 1969-Jul-01 00:00:00.0000,  4.393909863624077E+03,  2.408564267877534E+02, -4.604408297920500E+03,
2440434.500000000, A.D. 1969-Aug-01 00:00:00.0000,  2.742042357034368E+03,  2.020979482989409E+03, -5.381624022867293E+03,
2440465.500000000, A.D. 1969-Sep-01 00:00:00.0000,  3.321305432444054E+02,  2.782394155691470E+03, -5.719528262589075E+03,
2440495.500000000, A.D. 1969-Oct-01 00:00:00.0000, -2.091983490566042E+03,  2.347551854526032E+03, -5.538739644309667E+03,
2440526.500000000, A.D. 1969-Nov-01 00:00:00.0000, -4.014798929020189E+03,  8.089295058251701E+02, -4.877709923322714E+03,
